"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Seated Palms Up Wrist Curl",,"",0,"normal",7.5,8,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Seated Palms Up Wrist Curl",,"",1,"normal",7.5,12,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Seated Palms Up Wrist Curl",,"",2,"normal",7.5,12,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Seated Palms Up Wrist Curl",,"",3,"normal",7.5,10,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Dumbbell Row",,"",0,"normal",15,12,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Dumbbell Row",,"",1,"normal",15,10,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Dumbbell Row",,"",2,"normal",15,8,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Shrug (Dumbbell)",,"",0,"normal",15,10,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Shrug (Dumbbell)",,"",1,"normal",15,10,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Shrug (Dumbbell)",,"",2,"normal",15,12,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Chest Fly (Dumbbell)",,"",0,"normal",2.5,14,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Skullcrusher (Dumbbell)",,"",0,"normal",2.5,16,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,16,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Hammer Curl (Dumbbell)",,"",0,"normal",7.5,9,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Overhead Press (Dumbbell)",,"",0,"normal",7.5,8,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Overhead Press (Dumbbell)",,"",1,"normal",7.5,6,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",25,12,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",25,8,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Butterfly (Pec Deck)",,"",1,"normal",55,9,,,
"Upper body","20 Jul 2025, 11:43","20 Jul 2025, 12:44","","Butterfly (Pec Deck)",,"",2,"normal",55,6,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Leg Press (Machine)",,"Position 6 (90 degree angle)",0,"normal",110,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Leg Press (Machine)",,"Position 6 (90 degree angle)",1,"normal",110,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Leg Press (Machine)",,"Position 6 (90 degree angle)",2,"normal",110,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Seated Leg Curl (Machine)",,"",0,"normal",7,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Seated Leg Curl (Machine)",,"",1,"normal",7,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Seated Leg Curl (Machine)",,"",2,"normal",7,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Seated Leg Curl (Machine)",,"",3,"normal",7,10,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Lying Leg Curl (Machine)",,"",0,"normal",5,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Lying Leg Curl (Machine)",,"",1,"normal",5,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Lying Leg Curl (Machine)",,"",2,"normal",5,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Goblet Squat",,"",0,"normal",15,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Goblet Squat",,"",1,"normal",15,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Goblet Squat",,"",2,"normal",15,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Standing Calf Raise (Dumbbell)",,"",0,"normal",15,20,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Standing Calf Raise (Dumbbell)",,"",1,"normal",15,20,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Hip Abduction (Machine)",,"",0,"normal",45,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Hip Abduction (Machine)",,"",1,"normal",45,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Hip Abduction (Machine)",,"",2,"normal",45,12,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Hip Adduction (Machine)",,"",0,"normal",60,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Hip Adduction (Machine)",,"",1,"normal",60,14,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Hip Adduction (Machine)",,"",2,"normal",60,8,,,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Elliptical Trainer",,"",0,"normal",,,0.5,300,
"Lower body","19 Jul 2025, 12:01","19 Jul 2025, 13:05","","Elliptical Trainer",,"",1,"normal",,,1.25,1200,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Lat Pulldown (Cable)",,"",0,"normal",6,14,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Lat Pulldown (Cable)",,"",1,"normal",6,7,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Lat Pulldown (Cable)",,"",2,"normal",7,10,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Seated Cable Row - Bar Grip",,"",0,"normal",7,8,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Seated Cable Row - Bar Grip",,"",1,"normal",7,10,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Seated Cable Row - Bar Grip",,"",2,"normal",7,8,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Seated Cable Row - Bar Grip",,"",3,"normal",7,8,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Bench Press (Dumbbell)",,"",0,"normal",7.5,6,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Bench Press (Dumbbell)",,"",1,"normal",7.5,12,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Bench Press (Dumbbell)",,"",2,"normal",7.5,8,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Bench Press (Dumbbell)",,"",3,"normal",7.5,8,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Seated Palms Up Wrist Curl",,"",0,"normal",7.5,12,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Seated Palms Up Wrist Curl",,"",1,"normal",7.5,6,,,
"Upper body","18 Jul 2025, 19:34","18 Jul 2025, 20:46","","Seated Palms Up Wrist Curl",,"",2,"normal",7.5,10,,,
